auth_id,ACS - Student Loans,Amazon Order - Athletic Equipment,Amazon Order - Baby Crib,Amazon Order - Biology Book,Amazon Order - Mathematics Book,Amazon Order - Paint Bushes,Amazon Order - Paint Canvas,Amazon Order - Science Book,Amazon Order - Star Wars Figurine,Art Auction,Art Museum,Art's Art Supplies,Ashley's Craft Store,Athletic Apparel,"Babies ""R"" Us",Bank Fee - Negative Balance,Best Western Hotel,Bike Rental,Bowling,BuyBuyBaby.com,Cancun Beach Resort,Coffee,Comfort Inn,Concert Ticket,Credit Card Overdraft Fee,Credit Card Payment,DVD - Star Trek,Dick's Sporting Goods,Divorce Lawyer Fees,FedEx Shipping,Fisker Night Club,Food Delivery - GrubHub,Food Delivery - Uber Eats,GNC,Gas & Electric,Goods2 - ThinkGeek,Green Flash Brewery,Guitar Center,Hamilton Move & Storage,Home Depot,Hospital - Prenatal Care,Housing Rent,Housing Rent - Late Fee,Ice Skating Rink,Jerome's Furniture,John's Bar & Restaurant,Karaoke Bar,Kay Jewelry,Library Membership,Lyft,Mark's Movers,Mary's Book Store,Michael's Crafts,Movie Ticket,Music Lessons - Piano,NBA Ticket - Lakers,NFL Ticket - Chargers,Navient - Student Loans,Netflix Subscription,On Demand Movie,On Demand TV,Online Education Courses,Owl Night Club,Painting Course Fees,Paycheck,Pet Smart,Pet Supply - Cat Food,PlayStation Membership,Podcast Subscription,Public Transportation - Bus Pass,Public Transportation - Train Pass,Ralph's Grocery Store,Red Box DVD Rental,Refrigerator Depot,Restaurant - Burgers,Restaurant - Chinese,Restaurant - Pizza,Restaurant - Steakhouse,Rodriguez's Bar and Grill,Sam's Sporting Apparel,San Diego Museum,Science Museum,Seaside Bar,Southwest Flights - Cancun,Sprouts Market,Starbucks Coffee,Taxi,Time Warne Cable - Late Payment Fee,Time Warner Cable,Total Gym Fees,Uber,Video Game - PlayStation,Vitamin Shoppe,Von's Groceries,Water & Sewer,Water & Sewer - Late Payment Penalty,Wedding Planner,Whole Foods,Wine Bar,Wine Delivery
55836,0.0,0.0,-3.05,0.0,0.0,-3232.3800000000015,-3632.569999999999,0.0,0.0,-4081.6400000000003,0.0,-3501.1199999999985,-3425.030000000001,0.0,-13.86,-501.35999999999996,0.0,0.0,0.0,-8.71,0.0,0.0,0.0,0.0,-1400.55,0.0,0.0,0.0,0.0,-46.59,0.0,-1436.5600000000002,0.0,0.0,-640.0,0.0,0.0,-2045.8999999999996,-37.02,-9.98,-9.47,-21550.0,-729.7200000000001,0.0,-46.25,0.0,0.0,0.0,0.0,-2572.35,-33.31,0.0,-4078.780000000001,0.0,-3765.3000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3725.9400000000014,85747.0,0.0,0.0,0.0,0.0,-2406.39,-2227.0000000000005,-1198.0999999999995,0.0,-29.8,-1296.21,-1388.5500000000002,-1695.2299999999998,-886.1799999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1513.2099999999996,-1458.25,-2537.19,-550.8000000000001,-500.0,0.0,-2022.1400000000006,0.0,0.0,-1117.77,0.0,-754.39,0.0,-1343.3399999999997,0.0,0.0
39379,-2700.0,0.0,-8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.17,0.0,0.0,0.0,0.0,-1.04,-23.21,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-28.19,0.0,-4708.850000000001,-3990.0499999999997,0.0,-640.0,0.0,0.0,0.0,-28.74,-37.08,-0.03,-21362.0,0.0,0.0,-25.38,0.0,0.0,-15.83,0.0,-2663.9399999999996,-35.28,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,0.0,-4077.709999999998,-4135.78,0.0,0.0,0.0,63380.0,-3633.550000000001,-3729.9399999999996,-3260.4900000000007,-3410.14,-2742.4,-1564.6699999999998,-1370.6700000000003,-4837.200000000002,-33.63,-1576.75,-1017.5699999999998,-860.0400000000002,-1202.3299999999997,0.0,0.0,0.0,0.0,0.0,-10.67,-1576.9399999999998,-1537.5599999999997,-1994.3299999999997,0.0,-500.0,0.0,-2656.8,0.0,0.0,-1252.7800000000004,-1060.0,0.0,-49.03,-1606.7700000000002,0.0,-3935.7899999999995
31277,-2700.0,-3543.2300000000005,-21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4029.8199999999993,-71.88,-906.2300000000001,-24.81,-3438.410000000001,0.0,-16.65,-33.87,0.0,-21.22,0.0,-1429.8500000000001,0.0,0.0,-3988.9099999999994,-14.2,-39.4,0.0,-1267.5900000000001,0.0,-3284.2299999999996,0.0,0.0,0.0,0.0,-28.03,-12.84,-4.11,-21350.0,-536.3299999999999,0.0,-28.12,0.0,0.0,-7.97,0.0,-2352.8499999999995,-22.52,0.0,0.0,0.0,0.0,-3857.660000000001,-4548.929999999998,-3940.0,0.0,0.0,0.0,0.0,0.0,0.0,49062.0,0.0,0.0,0.0,0.0,-2363.2599999999993,-2921.8599999999997,-1298.3999999999999,0.0,-33.2,-1090.15,-1430.8500000000004,-1125.76,-1258.1,0.0,-3748.300000000001,0.0,0.0,0.0,-29.79,-983.6,-1007.9100000000002,-2504.189999999999,-863.49,-500.0,-3303.360000000001,-2732.2699999999995,0.0,-3799.629999999999,-1244.93,-1060.0,-517.8,-0.14,-965.4199999999998,0.0,0.0
44119,0.0,-4109.2,-21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4031.8299999999995,-14.91,0.0,-10.72,-3966.000000000001,0.0,-34.96,-2.39,0.0,-15.61,0.0,0.0,-3080.0,0.0,-3254.28,-20.37,-93.81,0.0,-1401.02,0.0,-3743.699999999998,-640.0,0.0,0.0,0.0,-35.49,-37.86,-12.9,-20658.0,0.0,0.0,-39.23,0.0,0.0,-39.8,0.0,-2789.86,-50.76,0.0,0.0,0.0,0.0,-4559.950000000001,-3351.6500000000015,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,62200.0,0.0,0.0,0.0,0.0,-3197.8699999999994,-2680.6,-1417.2600000000004,0.0,-23.51,-1678.19,-1129.0700000000002,-1402.58,-655.0799999999999,0.0,-3859.9800000000005,0.0,0.0,0.0,-16.01,-1238.2099999999998,-1149.1200000000001,-1723.68,0.0,-500.0,-3905.580000000001,-2500.7299999999996,0.0,-3813.709999999998,-1203.7100000000003,-1060.0,0.0,-36.86,-1344.62,0.0,0.0
67812,-2700.0,0.0,-10.48,-2857.309999999999,-2882.3699999999994,0.0,0.0,-2799.149999999999,-2509.9400000000005,0.0,-2614.1900000000005,0.0,0.0,0.0,-7.74,0.0,0.0,0.0,0.0,-22.09,0.0,-2978.2,0.0,0.0,0.0,-3080.0,-2716.180000000001,0.0,0.0,0.0,0.0,-1339.2099999999998,0.0,0.0,0.0,-2342.9,0.0,0.0,0.0,0.0,-37.39,-21524.0,0.0,0.0,0.0,0.0,0.0,0.0,-2835.9400000000005,-2392.269999999999,0.0,-2513.560000000001,0.0,0.0,0.0,0.0,0.0,-3940.0,0.0,0.0,0.0,-2101.620000000001,0.0,0.0,85600.0,0.0,0.0,0.0,0.0,-2305.4399999999996,-2665.9099999999994,-770.62,0.0,0.0,-1441.49,-1008.6800000000001,-1146.8999999999996,-1019.9900000000001,0.0,0.0,-3416.72,-2610.8499999999995,0.0,0.0,-1501.0000000000002,-862.45,-2482.36,0.0,-500.0,0.0,-2725.3499999999985,-2233.4200000000005,0.0,-1680.1699999999998,-1060.0,0.0,0.0,-826.34,0.0,0.0
18908,-2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-714.09,0.0,0.0,0.0,0.0,-1.36,0.0,0.0,0.0,-1204.4299999999998,-3080.0,0.0,0.0,0.0,-45.62,0.0,-4479.139999999998,-3480.7799999999984,0.0,-640.0,0.0,0.0,0.0,-0.47,-5.85,0.0,-19734.0,-639.6199999999999,0.0,-42.96,0.0,0.0,-14.14,0.0,-2943.879999999999,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,-3037.2299999999996,-4054.1599999999985,0.0,0.0,0.0,38224.0,-2765.5500000000006,-3572.5700000000006,-2787.3200000000006,-3642.18,-2133.74,-2597.62,-1290.47,-2410.5599999999995,-19.61,-1251.5800000000002,-1466.6899999999996,-2089.8899999999994,-1110.6499999999999,0.0,0.0,0.0,0.0,0.0,-20.38,-1040.7799999999997,-1580.069999999999,-3019.1199999999994,-457.98,0.0,0.0,-2077.3300000000004,0.0,0.0,-1245.5100000000002,-1060.0,-575.15,-33.6,-1067.0400000000002,0.0,-3145.2400000000007
72019,0.0,0.0,-98.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.74,-468.67,0.0,0.0,0.0,-18.95,0.0,0.0,0.0,0.0,-1110.35,-3080.0,0.0,0.0,0.0,-17.36,0.0,-4499.570000000001,-3898.43,0.0,0.0,0.0,0.0,0.0,-29.28,-7.41,-15.19,-20660.0,-655.16,0.0,-10.52,0.0,0.0,0.0,0.0,-2842.4100000000008,-0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3488.0499999999993,-2976.5199999999995,0.0,0.0,0.0,11660.0,-3720.519999999997,-4088.0200000000004,-3935.77,-3222.590000000001,-2959.2399999999993,-2679.4700000000003,-1290.9499999999998,-3249.6200000000013,-11.14,-1052.1000000000001,-1297.38,-1069.9599999999998,-1304.8200000000004,0.0,0.0,0.0,0.0,0.0,0.0,-933.5699999999999,-1139.6899999999998,-2879.8900000000003,-474.3,0.0,0.0,-3391.8499999999995,0.0,0.0,-1081.4300000000003,0.0,-523.8400000000001,0.0,-1102.1499999999994,0.0,-3032.080000000001
43085,0.0,0.0,-1.7,-2765.5900000000006,-2470.0900000000006,0.0,0.0,-2328.6399999999994,-3080.8399999999992,0.0,-2684.5399999999995,0.0,0.0,0.0,-9.49,0.0,0.0,0.0,0.0,-5.08,-39.69,-2271.0699999999993,0.0,0.0,0.0,-3080.0,-3665.7600000000007,0.0,0.0,-36.71,0.0,-1446.19,0.0,0.0,-640.0,-2949.1800000000017,0.0,0.0,-3.05,-25.73,-38.16,-21017.0,0.0,0.0,-2.8,0.0,0.0,-0.95,-3223.5699999999997,-2892.34,-22.34,-3120.260000000001,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,-2855.999999999999,0.0,0.0,29041.0,0.0,0.0,0.0,0.0,-2919.6300000000006,-2506.2,-1751.0700000000002,0.0,-47.7,-980.6899999999999,-1869.9599999999994,-1327.4699999999996,-1082.6599999999999,0.0,0.0,-2754.9500000000016,-2169.8500000000013,0.0,-13.32,-974.5600000000001,-1480.54,-2402.43,0.0,-500.0,0.0,-2608.589999999999,-2619.539999999999,0.0,-1806.97,0.0,0.0,-18.0,-1367.4199999999998,0.0,0.0
22696,0.0,-4203.170000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3656.399999999997,0.0,0.0,-10.23,-4407.100000000001,0.0,0.0,-31.43,0.0,-117.19,0.0,0.0,-3080.0,0.0,-4224.49,-100.15,-107.12,0.0,-1150.3199999999995,0.0,-4392.89,0.0,0.0,0.0,0.0,-0.19,-3.36,0.0,-20954.0,0.0,0.0,-6.44,0.0,0.0,-21.71,0.0,-2815.4399999999996,-36.06,0.0,0.0,0.0,0.0,-2440.669999999999,-4311.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14262.0,0.0,0.0,0.0,0.0,-2094.0800000000004,-2628.3900000000003,-1570.5299999999995,0.0,-5.43,-1323.7600000000004,-1097.3400000000001,-987.9699999999999,-1148.3200000000002,0.0,-3949.250000000001,0.0,0.0,0.0,-28.34,-1227.8,-1395.1900000000003,-1977.4499999999991,0.0,0.0,-4256.440000000001,-2372.1499999999996,0.0,-3943.1399999999994,-1306.0300000000004,0.0,0.0,-14.56,-952.8399999999999,0.0,0.0
81829,0.0,0.0,-4.84,-2383.1099999999997,-3203.6299999999983,0.0,0.0,-2948.619999999999,-3272.360000000001,0.0,-2559.2599999999998,0.0,0.0,0.0,-55.38,-739.4800000000001,0.0,0.0,0.0,-9.91,-33.25,-2355.01,0.0,0.0,-1575.6899999999998,0.0,-2809.47,0.0,0.0,-67.39,0.0,-879.6399999999999,0.0,0.0,-640.0,-2718.8099999999995,0.0,0.0,-19.94,-5.42,-14.37,-21612.0,-513.35,0.0,-16.99,0.0,0.0,-88.31,-2856.8599999999988,-2916.9500000000003,-14.18,-2661.8399999999992,0.0,0.0,0.0,0.0,0.0,-3940.0,0.0,0.0,0.0,-1946.489999999999,0.0,0.0,47684.0,0.0,0.0,0.0,0.0,-2952.46,-1996.1499999999992,-1390.91,0.0,-36.08,-1357.9499999999996,-1739.5499999999997,-1797.0800000000002,-1204.3999999999996,0.0,0.0,-2960.2599999999993,-2634.1299999999997,0.0,-27.8,-1930.2200000000005,-1788.0500000000002,-2830.8099999999995,-592.4300000000001,0.0,0.0,-2560.8299999999995,-2314.34,0.0,-1363.1699999999996,-1060.0,-761.6700000000001,-92.89,-1054.17,0.0,0.0
40087,-2700.0,0.0,-13.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.64,0.0,-11.22,0.0,-3562.0500000000006,-95.05,-10.21,0.0,-28.81,-3772.0500000000006,0.0,-3080.0,0.0,0.0,-18.27,-69.47,-3247.649999999999,-1786.6000000000001,0.0,0.0,-640.0,0.0,-2687.5699999999993,0.0,-22.91,-20.97,-6.92,-22103.0,0.0,-3495.34,-16.48,-3696.430000000002,-3437.4299999999985,-4.99,0.0,-2232.5499999999997,-28.37,0.0,0.0,-2464.730000000001,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,-2922.9900000000002,0.0,26508.0,0.0,0.0,0.0,0.0,-1813.0300000000009,-3391.9900000000016,-1431.5399999999997,0.0,-29.9,-1787.2000000000003,-1567.8400000000006,-1370.24,-1116.2199999999998,-2967.4499999999994,0.0,0.0,0.0,-3178.1400000000012,-3.38,-938.0599999999998,-1069.5500000000004,-2820.9200000000014,0.0,-500.0,0.0,-2161.5,0.0,0.0,-1671.96,-1060.0,0.0,-24.07,-1467.5,-3000.8400000000006,0.0
66483,-2700.0,0.0,0.0,0.0,0.0,-4210.3899999999985,-3817.7100000000014,0.0,0.0,-4280.440000000001,0.0,-4382.369999999999,-4406.360000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,0.0,0.0,-1354.7900000000002,0.0,0.0,-640.0,0.0,0.0,-3622.840000000001,0.0,0.0,0.0,-20023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1531.1700000000005,0.0,0.0,-3491.240000000001,0.0,-3619.690000000001,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,-3994.2300000000014,46880.0,0.0,0.0,0.0,0.0,-2637.969999999999,-2410.349999999999,-1368.2799999999997,0.0,0.0,-1491.32,-1483.7600000000002,-1043.0700000000002,-1316.9599999999998,0.0,0.0,0.0,0.0,0.0,0.0,-1800.07,-1414.9099999999999,-2344.87,0.0,-500.0,0.0,-2039.6900000000007,0.0,0.0,-1695.1900000000003,-1060.0,0.0,0.0,-591.62,0.0,0.0
99292,-2700.0,0.0,-32.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.92,0.0,-16.5,0.0,-2557.0899999999997,-20.66,0.0,0.0,-83.24,-1973.4500000000005,0.0,-3080.0,0.0,0.0,-29.35,0.0,-3447.839999999999,-1153.1299999999997,0.0,0.0,-640.0,0.0,-3078.2099999999996,0.0,0.0,0.0,-19.05,-22044.0,0.0,-2832.1499999999987,0.0,-3986.929999999997,-2670.25,0.0,0.0,-2476.7699999999995,0.0,0.0,0.0,-3290.08,0.0,0.0,0.0,-3940.0,0.0,0.0,0.0,0.0,-3087.100000000001,0.0,50918.0,0.0,0.0,0.0,0.0,-3126.25,-2545.1000000000004,-1083.3899999999999,0.0,0.0,-1126.63,-1465.6200000000003,-1099.06,-1489.6000000000001,-2717.8200000000006,0.0,0.0,0.0,-2593.8500000000013,0.0,-941.38,-1159.5199999999998,-2170.1500000000005,0.0,-500.0,0.0,-2501.7800000000007,0.0,0.0,-1467.27,0.0,0.0,0.0,-1566.3300000000002,-2498.789999999999,0.0
34096,0.0,-3023.5,-63.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3259.4199999999996,-63.57,-500.67999999999995,-7.55,-2853.780000000001,0.0,-25.96,-33.78,0.0,-23.05,0.0,-1403.65,-3080.0,0.0,-3637.119999999999,-99.27,-36.56,0.0,-1324.8700000000001,0.0,-3409.7400000000007,-640.0,0.0,0.0,0.0,-3.78,-3.98,-35.09,-21263.0,-607.1600000000001,0.0,-63.13,0.0,0.0,-16.05,0.0,-2441.9399999999996,-10.29,0.0,0.0,0.0,0.0,-3469.19,-4215.550000000001,0.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,52200.0,0.0,0.0,0.0,0.0,-2051.9599999999996,-2654.6800000000003,-1105.58,0.0,-21.49,-1539.4000000000003,-1310.1900000000003,-1205.4400000000003,-1494.92,0.0,-3579.2900000000004,0.0,0.0,0.0,-32.13,-1239.8,-1747.9500000000003,-2749.4900000000007,-656.6699999999998,-500.0,-3562.54,-2366.8200000000006,0.0,-3628.1,-974.26,0.0,-482.4500000000001,-80.62,-1399.3400000000001,0.0,0.0
20458,-2700.0,0.0,-80.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.38,-368.84000000000003,0.0,0.0,0.0,-24.24,-33.95,0.0,0.0,0.0,-1408.52,-3080.0,0.0,0.0,0.0,-34.91,0.0,-5588.630000000001,-3767.54,0.0,0.0,0.0,0.0,0.0,-38.48,-33.74,-30.95,-22343.0,-817.4200000000001,0.0,-38.02,0.0,0.0,-11.0,0.0,-2486.45,-61.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3912.0899999999983,-3623.710000000001,0.0,0.0,0.0,0.0,-3715.389999999999,-3492.299999999999,-2762.9299999999994,-3662.100000000001,-2573.849999999999,-2954.04,-1592.73,-3647.4200000000005,-29.73,-1072.9499999999998,-1963.9199999999996,-1206.4299999999998,-1504.46,0.0,0.0,0.0,0.0,0.0,-115.93,-969.4399999999999,-1498.7399999999996,-2759.5400000000004,-500.97,0.0,0.0,-2349.21,0.0,0.0,-1211.3799999999999,-1060.0,-863.78,-7.74,-1404.0500000000004,0.0,-3664.75
8867,-2700.0,0.0,-51.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.89,0.0,0.0,0.0,0.0,-8.88,-0.56,0.0,0.0,0.0,0.0,-3080.0,0.0,0.0,0.0,-51.19,0.0,-5040.929999999997,-3926.8499999999995,0.0,-640.0,0.0,0.0,0.0,-11.22,-0.78,-9.43,-20539.0,0.0,0.0,-18.15,0.0,0.0,-10.18,0.0,-3658.039999999999,-12.83,0.0,0.0,0.0,0.0,0.0,0.0,-3940.0,-99.79999999999998,-3773.8999999999987,-4481.470000000001,0.0,0.0,0.0,77440.0,-3485.039999999999,-5072.969999999998,-4197.1900000000005,-4002.6500000000015,-2737.3200000000015,-2298.0700000000006,-1345.03,-3632.7499999999995,-30.65,-1182.9099999999999,-899.76,-1345.2099999999998,-1535.59,0.0,0.0,0.0,0.0,0.0,-15.76,-1119.7900000000002,-1418.3100000000004,-2321.6199999999994,0.0,-500.0,0.0,-2805.98,0.0,0.0,-1051.47,-1060.0,0.0,-9.78,-1511.93,0.0,-4181.93
44675,0.0,0.0,-12.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.98,0.0,0.0,0.0,0.0,-15.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4768.879999999998,-4051.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.83,-20301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2368.590000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3834.0499999999975,-3666.179999999999,0.0,0.0,0.0,30700.0,-3782.7899999999995,-3846.9400000000005,-4428.83,-4438.130000000001,-1957.010000000001,-2998.2599999999993,-1031.94,-4792.479999999999,0.0,-1373.5299999999997,-1348.2200000000003,-1189.4500000000003,-1162.21,0.0,0.0,0.0,0.0,0.0,0.0,-1125.28,-1206.6400000000003,-3266.8999999999983,0.0,0.0,0.0,-2409.5499999999993,0.0,0.0,-947.05,-1060.0,0.0,0.0,-1542.2999999999997,0.0,-3233.960000000001
96265,-2700.0,0.0,-0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.9,0.0,-112.02,0.0,-3025.2199999999993,-3.74,0.0,0.0,-31.11,-2829.7000000000003,0.0,-3080.0,0.0,0.0,-37.94,0.0,-3644.9500000000003,-789.6599999999999,0.0,0.0,-640.0,0.0,-2910.3799999999997,0.0,0.0,0.0,-36.77,-21895.0,0.0,-3026.2599999999998,0.0,-3653.8800000000024,-2693.6999999999994,0.0,0.0,-2422.8600000000006,0.0,0.0,0.0,-3394.240000000001,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,-3325.62,0.0,35223.0,0.0,0.0,0.0,0.0,-2105.54,-2508.77,-1299.3,0.0,0.0,-1566.9900000000002,-1055.8100000000002,-1053.3299999999997,-621.0500000000001,-2614.049999999999,0.0,0.0,0.0,-3462.750000000001,0.0,-1326.96,-1421.93,-2733.91,0.0,-500.0,0.0,-2417.3300000000004,0.0,0.0,-843.1299999999998,-1060.0,0.0,0.0,-1159.8999999999999,-3348.370000000001,0.0
23752,0.0,0.0,-109.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.91,-922.6900000000002,-20.05,0.0,-2682.830000000001,-36.99,-37.9,0.0,-32.96,-2689.02,-1091.83,0.0,0.0,0.0,-0.27,-21.85,-2304.96,-957.27,0.0,0.0,0.0,0.0,-3461.6599999999994,0.0,-14.85,-118.66,-3.12,-21870.0,-455.09000000000003,-3345.209999999999,-29.09,-2871.34,-2966.939999999999,-20.21,0.0,-2631.480000000001,-4.77,0.0,0.0,-3004.1099999999983,0.0,0.0,0.0,-3940.0,-99.79999999999998,0.0,0.0,0.0,-2796.040000000001,0.0,32081.0,0.0,0.0,0.0,0.0,-3002.94,-2725.079999999999,-1578.67,0.0,-24.75,-1521.0599999999997,-1328.6600000000003,-1122.4999999999998,-1174.04,-3367.520000000001,0.0,0.0,0.0,-2739.7799999999997,-7.32,-1600.08,-1443.8500000000006,-2345.62,-410.0500000000001,0.0,0.0,-2567.5399999999995,0.0,0.0,-1335.6,0.0,-598.7800000000001,-8.09,-807.66,-2509.5600000000004,0.0
35277,0.0,0.0,-36.14,0.0,0.0,-3528.940000000001,-4455.6,0.0,0.0,-3651.8899999999994,0.0,-3432.3199999999993,-4178.930000000001,0.0,-16.16,-469.52,0.0,0.0,0.0,-73.59,-35.52,0.0,0.0,0.0,-1074.08,0.0,0.0,0.0,0.0,-24.51,0.0,-1798.85,0.0,0.0,-640.0,0.0,0.0,-3315.8600000000006,-114.1,-25.68,-27.36,-21782.0,-612.8199999999999,0.0,-65.27,0.0,0.0,-31.39,0.0,-2273.9000000000005,-54.15,0.0,-2819.32,0.0,-3991.049999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5035.210000000001,36900.0,0.0,0.0,0.0,0.0,-2751.6600000000003,-2213.58,-1593.9099999999999,0.0,-17.71,-1236.8900000000003,-1292.2600000000004,-1229.9500000000005,-1220.1200000000001,0.0,0.0,0.0,0.0,0.0,-20.22,-1236.9999999999998,-1133.8699999999997,-2299.4600000000005,-468.4200000000001,0.0,0.0,-2065.2400000000002,0.0,0.0,-1100.5,0.0,-493.59,-1.31,-907.1,0.0,0.0
68995,-2700.0,-3660.09,-33.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3731.6100000000006,-9.72,0.0,-27.15,-3564.8,0.0,-8.83,-5.55,0.0,-34.95,0.0,0.0,-3080.0,0.0,-4079.67,-12.56,-14.49,0.0,-904.4800000000001,0.0,-3404.459999999999,-640.0,0.0,0.0,0.0,-24.22,-19.15,-39.6,-20153.0,0.0,0.0,-49.32,0.0,0.0,-32.05,0.0,-3064.9799999999996,-33.88,0.0,0.0,0.0,0.0,-3570.619999999999,-3849.33,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,47950.0,0.0,0.0,0.0,0.0,-2259.78,-2155.16,-1168.3000000000004,0.0,-23.36,-1559.8999999999999,-1084.72,-1300.5400000000002,-1338.03,0.0,-2979.7799999999997,0.0,0.0,0.0,-103.11,-1574.2700000000002,-1484.9799999999996,-2261.4800000000005,0.0,0.0,-3988.73,-2907.0099999999998,0.0,-4066.8299999999995,-1513.3,0.0,0.0,-57.66,-1735.2800000000002,0.0,0.0
12013,0.0,-3874.450000000001,-15.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4223.090000000003,-25.04,0.0,-10.46,-4048.55,0.0,-24.21,-16.96,0.0,-1.31,0.0,0.0,-3080.0,0.0,-3654.9700000000003,-0.04,-83.06,0.0,-1637.2,0.0,-4368.559999999998,-640.0,0.0,0.0,0.0,-31.23,-2.82,-29.79,-21431.0,0.0,0.0,-24.05,0.0,0.0,-27.77,0.0,-2478.9400000000005,-4.94,0.0,0.0,0.0,0.0,-3817.650000000003,-3606.7300000000005,-3940.0,-99.79999999999998,0.0,0.0,0.0,0.0,0.0,2188.0,0.0,0.0,0.0,0.0,-2126.69,-2106.659999999999,-1525.7999999999997,0.0,-25.45,-1363.3800000000003,-908.55,-1393.6599999999999,-1220.0299999999997,0.0,-3937.549999999999,0.0,0.0,0.0,-11.78,-1420.66,-1557.0500000000002,-2390.1600000000003,0.0,-500.0,-3735.1399999999985,-3048.6000000000004,0.0,-3963.9899999999993,-1003.3000000000002,-1060.0,0.0,-9.72,-744.66,0.0,0.0
34686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.42,0.0,-2944.8599999999988,0.0,0.0,0.0,-38.23,-3155.200000000001,0.0,-3080.0,0.0,0.0,-8.87,0.0,-3346.3899999999985,-1726.1399999999999,0.0,0.0,0.0,0.0,-3810.28,0.0,0.0,0.0,0.0,-21900.0,0.0,-3629.2900000000004,0.0,-2787.2599999999998,-2631.4599999999996,0.0,0.0,-3101.0099999999993,0.0,0.0,0.0,-3665.2200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3389.0899999999997,0.0,79760.0,0.0,0.0,0.0,0.0,-2720.100000000001,-2793.379999999998,-1115.6699999999998,0.0,0.0,-1641.24,-1125.5600000000002,-1135.7100000000003,-1090.64,-3681.8999999999987,0.0,0.0,0.0,-3652.7600000000007,0.0,-692.4000000000001,-1376.0600000000002,-2666.82,0.0,0.0,0.0,-2532.9799999999996,0.0,0.0,-1049.4299999999998,0.0,0.0,0.0,-844.4699999999998,-2953.74,0.0
